"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2017-12-07 04:58:02,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 13
2017-12-07 04:58:02,Huobi,13,撤销,,,
2017-12-07 04:58:02,,,信息,,,Huobi/LTC_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 137.0891 按 0.0078747 买入计入长线核算。
2017-12-07 04:58:02,,,信息,,,Huobi/LTC_BTC 交易对先前的短线交易挂单买入价： 0.0078747 ，未卖出数量： 137.0891 ，长线持仓价格调整到： 0.008112 ，总持仓数量： 236.8881 ，总持币成本： 1.921703
2017-12-07 04:58:02,,,信息,,,Huobi/LTC_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2017-12-07 04:58:02,Huobi,15,卖出,0.00741,64.0682333333333,
2017-12-07 04:58:02,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 2 %卖出挂单成功，订单编号 15
2017-12-07 04:58:03,Huobi,16,卖出,0.007482,64.0682333333333,
2017-12-07 04:58:03,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 3 %卖出挂单成功，订单编号 16
2017-12-07 04:58:03,Huobi,17,卖出,0.007554,64.0682333333333,
2017-12-07 04:58:03,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 4 %卖出挂单成功，订单编号 17
2017-12-07 05:32:01,,,信息,,,满足日K线创年半内新低之后加仓到 15.000000000000002 %的条件，可以操作买入
2017-12-07 05:32:01,,,信息,,,Huobi_LTC_BTC交易对当前需要快速操作买入加仓到 0.15000000000000002 ，预计花费 1.0633576360000003
2017-12-07 05:32:01,Huobi,18,买入,市价,1.063357636,
2017-12-07 05:36:01,,,信息,,,Huobi/LTC_BTC 交易对订单 18 买入交易已经成功!成交均价： 0.0073307 ，挂单买入： 1.0633 ，买到数量： 144.7574
2017-12-07 05:36:01,,,信息,,,"Huobi/LTC_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2017-12-07 05:36:01,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 15
2017-12-07 05:36:01,Huobi,15,撤销,,,
2017-12-07 05:36:01,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 16
2017-12-07 05:36:02,Huobi,16,撤销,,,
2017-12-07 05:36:02,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 17
2017-12-07 05:36:02,Huobi,17,撤销,,,
2017-12-07 05:36:02,,,信息,,,Huobi/LTC_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 192.2047 按 0.0072361 买入计入长线核算。
2017-12-07 05:36:02,,,信息,,,Huobi/LTC_BTC 交易对先前的短线交易挂单买入价： 0.0072361 ，未卖出数量： 192.2047 ，长线持仓价格调整到： 0.007726 ，总持仓数量： 429.09270000000004 ，总持币成本： 3.31523
2017-12-07 05:36:02,,,信息,,,Huobi/LTC_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2017-12-07 05:36:02,Huobi,19,卖出,0.007507,48.2524666666667,
2017-12-07 05:36:02,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 2 %卖出挂单成功，订单编号 19
2017-12-07 05:36:03,Huobi,20,卖出,0.00758,48.2524666666667,
2017-12-07 05:36:03,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 3 %卖出挂单成功，订单编号 20
2017-12-07 05:36:03,Huobi,21,卖出,0.007653,48.2524666666667,
2017-12-07 05:36:03,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 4 %卖出挂单成功，订单编号 21
2017-12-07 06:58:01,,,信息,,,当前基准买入价格 0.0073307 上次买入价格 0.0073307 动态买入点 0.042 当前持仓总量 429.0928
2017-12-07 06:58:01,,,信息,,,Huobi/LTC_BTC交易对准备以 0.0069011 的价格买入 144.8431271032876 个币，当前账户余额为： 15.86609782 。本次下单金额 0.9995769044524981 ，本次预期买入数量 144.8431271032876 ，预期成交价格 0.0069011
2017-12-07 06:58:01,Huobi,22,买入,市价,0.999576904452498,
2017-12-07 07:00:01,,,信息,,,Huobi/LTC_BTC 交易对订单 22 买入交易已经成功!成交均价： 0.0069011 ，挂单买入： 0.9995 ，买到数量： 144.5422
2017-12-07 07:00:01,,,信息,,,"Huobi/LTC_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2017-12-07 07:00:01,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 19
2017-12-07 07:00:01,Huobi,19,撤销,,,
2017-12-07 07:00:01,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 20
2017-12-07 07:00:02,Huobi,20,撤销,,,
2017-12-07 07:00:02,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 21
2017-12-07 07:00:02,Huobi,21,撤销,,,
2017-12-07 07:00:02,,,信息,,,Huobi/LTC_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 144.7574 按 0.0073307 买入计入长线核算。
2017-12-07 07:00:02,,,信息,,,Huobi/LTC_BTC 交易对先前的短线交易挂单买入价： 0.0073307 ，未卖出数量： 144.7574 ，长线持仓价格调整到： 0.00763 ，总持仓数量： 573.8502 ，总持币成本： 4.378466
