"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2017-11-16 00:04:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-16 00:04:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0086734 的价格卖出 84.45374878286272 个币，当前持仓总量 108.2112 动态卖出点 0.08999999999999991 基准卖出价 0.0086869
2017-11-16 00:04:00,Huobi,32,卖出,市价,84.4537487828627,
2017-11-16 00:08:00,,,收益,1.071043,,
2017-11-16 00:08:00,,,信息,,,Huobi/LTC_BTC 交易对订单 32 交易成功!平均卖出价格： 0.0086734 ，平均持仓价格： 0.008216 ，卖出数量： 84.4537 ，毛收盈： 0.037164 ，累计毛收盈： 1.0710430000000002
2017-11-16 00:08:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-16 00:08:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0086779 的价格卖出 23.7575 个币，当前持仓总量 23.7575 动态卖出点 0.08499999999999991 基准卖出价 0.0086734
2017-11-16 00:08:00,Huobi,33,卖出,市价,23.7575,
2017-11-16 00:12:00,,,收益,1.081604,,
2017-11-16 00:12:00,,,信息,,,Huobi/LTC_BTC 交易对订单 33 交易成功!平均卖出价格： 0.0086779 ，平均持仓价格： 0.008216 ，卖出数量： 23.7575 ，毛收盈： 0.010561 ，累计毛收盈： 1.0816040000000002
2017-11-16 00:12:00,,,信息,,,Huobi/LTC_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.008447
2017-11-16 16:00:00,,,信息,,,当前已经完成平仓，但币价继续上升，适当调整买入指导价以防止指导价过低无法买入。从 0.008447 调到 0.00869755
2017-11-16 16:04:00,,,信息,,,当前已经完成平仓，但币价继续上升，适当调整买入指导价以防止指导价过低无法买入。从 0.00869755 调到 0.0087804
2017-11-16 16:12:00,,,信息,,,当前已经完成平仓，但币价继续上升，适当调整买入指导价以防止指导价过低无法买入。从 0.0087804 调到 0.00880805
2017-11-16 17:37:05,,,信息,,,当前基准买入价格 0.00880805 上次买入价格 0.00880805 动态买入点 0.05 当前持仓总量 0
2017-11-16 17:37:05,,,信息,,,Huobi/LTC_BTC交易对准备以 0.0083311 的价格买入 78.9751 个币，当前账户余额为： 20.86850246 。本次下单金额 0.65794945561 ，本次预期买入数量 78.9751 ，预期成交价格 0.0083311
2017-11-16 17:37:05,Huobi,34,买入,市价,0.65794945561,
2017-11-16 17:58:00,,,信息,,,Huobi/LTC_BTC 交易对订单 34 买入交易已经成功!成交均价： 0.0083311 ，挂单买入： 0.6579 ，买到数量： 78.8111
2017-11-16 17:58:00,,,信息,,,Huobi/LTC_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.008348 ，总持仓数量： 78.8111 ，总持币成本： 0.657896
